random,0.000000,0.000607,0.001214,0.001821,0.002429,0.003036,0.003643,0.004250,0.004857,0.005464,0.006072,0.006679,0.007286,0.007893,0.008500,0.009107,0.009715,0.010322,0.010929,0.011536,0.012143,0.012750,0.013358,0.013965,0.014572,0.015179,0.015786,0.016393,0.017001,0.017608,0.018215,0.018822,0.019429,0.020036,0.020644,0.021251,0.021858,0.022465,0.023072,0.023679,0.024287,0.024894,0.025501,0.026108,0.026715,0.027322,0.027930,0.028537,0.029144,0.029751,0.030358,0.030965,0.031573,0.032180,0.032787,0.033394,0.034001,0.034608,0.035216,0.035823,0.036430,0.037037,0.037644,0.038251,0.038859,0.039466,0.040073,0.040680,0.041287,0.041894,0.042502,0.043109,0.043716,0.044323,0.044930,0.045537,0.046145,0.046752,0.047359,0.047966,0.048573,0.049180,0.049787,0.050395,0.051002,0.051609,0.052216,0.052823,0.053430,0.054038,0.054645,0.055252,0.055859,0.056466,0.057073,0.057681,0.058288,0.058895,0.059502,0.060109,0.060716,0.061324,0.061931,0.062538,0.063145,0.063752,0.064359,0.064967,0.065574,0.066181,0.066788,0.067395,0.068002,0.068610,0.069217,0.069824,0.070431,0.071038,0.071645,0.072253,0.072860,0.073467,0.074074,0.074681,0.075288,0.075896,0.076503,0.077110,0.077717,0.078324,0.078931,0.079539,0.080146,0.080753,0.081360,0.081967,0.082574,0.083182,0.083789,0.084396,0.085003,0.085610,0.086217,0.086825,0.087432,0.088039,0.088646,0.089253,0.089860,0.090468,0.091075,0.091682,0.092289,0.092896,0.093503,0.094111,0.094718,0.095325,0.095932,0.096539,0.097146,0.097753,0.098361,0.098968,0.099575,0.100182,0.100789,0.101396,0.102004,0.102611,0.103218,0.103825,0.104432,0.105039,0.105647,0.106254,0.106861,0.107468,0.108075,0.108682,0.109290,0.109897,0.110504,0.111111,0.111718,0.112325,0.112933,0.113540,0.114147,0.114754,0.115361,0.115968,0.116576,0.117183,0.117790,0.118397,0.119004,0.119611,0.120219,0.120826,0.121433,0.122040,0.122647,0.123254,0.123862,0.124469,0.125076,0.125683,0.126290,0.126897,0.127505,0.128112,0.128719,0.129326,0.129933,0.130540,0.131148,0.131755,0.132362,0.132969,0.133576,0.134183,0.134791,0.135398,0.136005,0.136612,0.137219,0.137826,0.138434,0.139041,0.139648,0.140255,0.140862,0.141469,0.142077,0.142684,0.143291,0.143898,0.144505,0.145112,0.145719,0.146327,0.146934,0.147541,0.148148,0.148755,0.149362,0.149970,0.150577,0.151184,0.151791,0.152398,0.153005,0.153613,0.154220,0.154827,0.155434,0.156041,0.156648,0.157256,0.157863,0.158470,0.159077,0.159684,0.160291,0.160899,0.161506,0.162113,0.162720,0.163327,0.163934,0.164542,0.165149,0.165756,0.166363,0.166970,0.167577,0.168185,0.168792,0.169399,0.170006,0.170613,0.171220,0.171828,0.172435,0.173042,0.173649,0.174256,0.174863,0.175471,0.176078,0.176685,0.177292,0.177899,0.178506,0.179114,0.179721,0.180328,0.180935,0.181542,0.182149,0.182757,0.183364,0.183971,0.184578,0.185185,0.185792,0.186400,0.187007,0.187614,0.188221,0.188828,0.189435,0.190043,0.190650,0.191257,0.191864,0.192471,0.193078,0.193685,0.194293,0.194900,0.195507,0.196114,0.196721,0.197328,0.197936,0.198543,0.199150,0.199757,0.200364,0.200971,0.201579,0.202186,0.202793,0.203400,0.204007,0.204614,0.205222,0.205829,0.206436,0.207043,0.207650,0.208257,0.208865,0.209472,0.210079,0.210686,0.211293,0.211900,0.212508,0.213115,0.213722,0.214329,0.214936,0.215543,0.216151,0.216758,0.217365,0.217972,0.218579,0.219186,0.219794,0.220401,0.221008,0.221615,0.222222,0.222829,0.223437,0.224044,0.224651,0.225258,0.225865,0.226472,0.227080,0.227687,0.228294,0.228901,0.229508,0.230115,0.230723,0.231330,0.231937,0.232544,0.233151,0.233758,0.234366,0.234973,0.235580,0.236187,0.236794,0.237401,0.238009,0.238616,0.239223,0.239830,0.240437,0.241044,0.241651,0.242259,0.242866,0.243473,0.244080,0.244687,0.245294,0.245902,0.246509,0.247116,0.247723,0.248330,0.248937,0.249545,0.250152,0.250759,0.251366,0.251973,0.252580,0.253188,0.253795,0.254402,0.255009,0.255616,0.256223,0.256831,0.257438,0.258045,0.258652,0.259259,0.259866,0.260474,0.261081,0.261688,0.262295,0.262902,0.263509,0.264117,0.264724,0.265331,0.265938,0.266545,0.267152,0.267760,0.268367,0.268974,0.269581,0.270188,0.270795,0.271403,0.272010,0.272617,0.273224,0.273831,0.274438,0.275046,0.275653,0.276260,0.276867,0.277474,0.278081,0.278689,0.279296,0.279903,0.280510,0.281117,0.281724,0.282332,0.282939,0.283546,0.284153,0.284760,0.285367,0.285974,0.286582,0.287189,0.287796,0.288403,0.289010,0.289617,0.290225,0.290832,0.291439,0.292046,0.292653,0.293260,0.293868,0.294475,0.295082,0.295689,0.296296,0.296903,0.297511,0.298118,0.298725,0.299332,0.299939,0.300546,0.301154,0.301761,0.302368,0.302975,0.303582,0.304189,0.304797,0.305404,0.306011,0.306618,0.307225,0.307832,0.308440,0.309047,0.309654,0.310261,0.310868,0.311475,0.312083,0.312690,0.313297,0.313904,0.314511,0.315118,0.315726,0.316333,0.316940,0.317547,0.318154,0.318761,0.319369,0.319976,0.320583,0.321190,0.321797,0.322404,0.323012,0.323619,0.324226,0.324833,0.325440,0.326047,0.326655,0.327262,0.327869,0.328476,0.329083,0.329690,0.330298,0.330905,0.331512,0.332119,0.332726,0.333333,0.333940,0.334548,0.335155,0.335762,0.336369,0.336976,0.337583,0.338191,0.338798,0.339405,0.340012,0.340619,0.341226,0.341834,0.342441,0.343048,0.343655,0.344262,0.344869,0.345477,0.346084,0.346691,0.347298,0.347905,0.348512,0.349120,0.349727,0.350334,0.350941,0.351548,0.352155,0.352763,0.353370,0.353977,0.354584,0.355191,0.355798,0.356406,0.357013,0.357620,0.358227,0.358834,0.359441,0.360049,0.360656,0.361263,0.361870,0.362477,0.363084,0.363692,0.364299,0.364906,0.365513,0.366120,0.366727,0.367335,0.367942,0.368549,0.369156,0.369763,0.370370,0.370978,0.371585,0.372192,0.372799,0.373406,0.374013,0.374621,0.375228,0.375835,0.376442,0.377049,0.377656,0.378264,0.378871,0.379478,0.380085,0.380692,0.381299,0.381906,0.382514,0.383121,0.383728,0.384335,0.384942,0.385549,0.386157,0.386764,0.387371,0.387978,0.388585,0.389192,0.389800,0.390407,0.391014,0.391621,0.392228,0.392835,0.393443,0.394050,0.394657,0.395264,0.395871,0.396478,0.397086,0.397693,0.398300,0.398907,0.399514,0.400121,0.400729,0.401336,0.401943,0.402550,0.403157,0.403764,0.404372,0.404979,0.405586,0.406193,0.406800,0.407407,0.408015,0.408622,0.409229,0.409836,0.410443,0.411050,0.411658,0.412265,0.412872,0.413479,0.414086,0.414693,0.415301,0.415908,0.416515,0.417122,0.417729,0.418336,0.418944,0.419551,0.420158,0.420765,0.421372,0.421979,0.422587,0.423194,0.423801,0.424408,0.425015,0.425622,0.426230,0.426837,0.427444,0.428051,0.428658,0.429265,0.429872,0.430480,0.431087,0.431694,0.432301,0.432908,0.433515,0.434123,0.434730,0.435337,0.435944,0.436551,0.437158,0.437766,0.438373,0.438980,0.439587,0.440194,0.440801,0.441409,0.442016,0.442623,0.443230,0.443837,0.444444,0.445052,0.445659,0.446266,0.446873,0.447480,0.448087,0.448695,0.449302,0.449909,0.450516,0.451123,0.451730,0.452338,0.452945,0.453552,0.454159,0.454766,0.455373,0.455981,0.456588,0.457195,0.457802,0.458409,0.459016,0.459624,0.460231,0.460838,0.461445,0.462052,0.462659,0.463267,0.463874,0.464481,0.465088,0.465695,0.466302,0.466910,0.467517,0.468124,0.468731,0.469338,0.469945,0.470553,0.471160,0.471767,0.472374,0.472981,0.473588,0.474196,0.474803,0.475410,0.476017,0.476624,0.477231,0.477838,0.478446,0.479053,0.479660,0.480267,0.480874,0.481481,0.482089,0.482696,0.483303,0.483910,0.484517,0.485124,0.485732,0.486339,0.486946,0.487553,0.488160,0.488767,0.489375,0.489982,0.490589,0.491196,0.491803,0.492410,0.493018,0.493625,0.494232,0.494839,0.495446,0.496053,0.496661,0.497268,0.497875,0.498482,0.499089,0.499696,0.500304,0.500911,0.501518,0.502125,0.502732,0.503339,0.503947,0.504554,0.505161,0.505768,0.506375,0.506982,0.507590,0.508197,0.508804,0.509411,0.510018,0.510625,0.511233,0.511840,0.512447,0.513054,0.513661,0.514268,0.514876,0.515483,0.516090,0.516697,0.517304,0.517911,0.518519,0.519126,0.519733,0.520340,0.520947,0.521554,0.522162,0.522769,0.523376,0.523983,0.524590,0.525197,0.525804,0.526412,0.527019,0.527626,0.528233,0.528840,0.529447,0.530055,0.530662,0.531269,0.531876,0.532483,0.533090,0.533698,0.534305,0.534912,0.535519,0.536126,0.536733,0.537341,0.537948,0.538555,0.539162,0.539769,0.540376,0.540984,0.541591,0.542198,0.542805,0.543412,0.544019,0.544627,0.545234,0.545841,0.546448,0.547055,0.547662,0.548270,0.548877,0.549484,0.550091,0.550698,0.551305,0.551913,0.552520,0.553127,0.553734,0.554341,0.554948,0.555556,0.556163,0.556770,0.557377,0.557984,0.558591,0.559199,0.559806,0.560413,0.561020,0.561627,0.562234,0.562842,0.563449,0.564056,0.564663,0.565270,0.565877,0.566485,0.567092,0.567699,0.568306,0.568913,0.569520,0.570128,0.570735,0.571342,0.571949,0.572556,0.573163,0.573770,0.574378,0.574985,0.575592,0.576199,0.576806,0.577413,0.578021,0.578628,0.579235,0.579842,0.580449,0.581056,0.581664,0.582271,0.582878,0.583485,0.584092,0.584699,0.585307,0.585914,0.586521,0.587128,0.587735,0.588342,0.588950,0.589557,0.590164,0.590771,0.591378,0.591985,0.592593,0.593200,0.593807,0.594414,0.595021,0.595628,0.596236,0.596843,0.597450,0.598057,0.598664,0.599271,0.599879,0.600486,0.601093,0.601700,0.602307,0.602914,0.603522,0.604129,0.604736,0.605343,0.605950,0.606557,0.607165,0.607772,0.608379,0.608986,0.609593,0.610200,0.610808,0.611415,0.612022,0.612629,0.613236,0.613843,0.614451,0.615058,0.615665,0.616272,0.616879,0.617486,0.618094,0.618701,0.619308,0.619915,0.620522,0.621129,0.621736,0.622344,0.622951,0.623558,0.624165,0.624772,0.625379,0.625987,0.626594,0.627201,0.627808,0.628415,0.629022,0.629630,0.630237,0.630844,0.631451,0.632058,0.632665,0.633273,0.633880,0.634487,0.635094,0.635701,0.636308,0.636916,0.637523,0.638130,0.638737,0.639344,0.639951,0.640559,0.641166,0.641773,0.642380,0.642987,0.643594,0.644202,0.644809,0.645416,0.646023,0.646630,0.647237,0.647845,0.648452,0.649059,0.649666,0.650273,0.650880,0.651488,0.652095,0.652702,0.653309,0.653916,0.654523,0.655131,0.655738,0.656345,0.656952,0.657559,0.658166,0.658774,0.659381,0.659988,0.660595,0.661202,0.661809,0.662417,0.663024,0.663631,0.664238,0.664845,0.665452,0.666060,0.666667,0.667274,0.667881,0.668488,0.669095,0.669702,0.670310,0.670917,0.671524,0.672131,0.672738,0.673345,0.673953,0.674560,0.675167,0.675774,0.676381,0.676988,0.677596,0.678203,0.678810,0.679417,0.680024,0.680631,0.681239,0.681846,0.682453,0.683060,0.683667,0.684274,0.684882,0.685489,0.686096,0.686703,0.687310,0.687917,0.688525,0.689132,0.689739,0.690346,0.690953,0.691560,0.692168,0.692775,0.693382,0.693989,0.694596,0.695203,0.695811,0.696418,0.697025,0.697632,0.698239,0.698846,0.699454,0.700061,0.700668,0.701275,0.701882,0.702489,0.703097,0.703704,0.704311,0.704918,0.705525,0.706132,0.706740,0.707347,0.707954,0.708561,0.709168,0.709775,0.710383,0.710990,0.711597,0.712204,0.712811,0.713418,0.714026,0.714633,0.715240,0.715847,0.716454,0.717061,0.717668,0.718276,0.718883,0.719490,0.720097,0.720704,0.721311,0.721919,0.722526,0.723133,0.723740,0.724347,0.724954,0.725562,0.726169,0.726776,0.727383,0.727990,0.728597,0.729205,0.729812,0.730419,0.731026,0.731633,0.732240,0.732848,0.733455,0.734062,0.734669,0.735276,0.735883,0.736491,0.737098,0.737705,0.738312,0.738919,0.739526,0.740134,0.740741,0.741348,0.741955,0.742562,0.743169,0.743777,0.744384,0.744991,0.745598,0.746205,0.746812,0.747420,0.748027,0.748634,0.749241,0.749848,0.750455,0.751063,0.751670,0.752277,0.752884,0.753491,0.754098,0.754706,0.755313,0.755920,0.756527,0.757134,0.757741,0.758349,0.758956,0.759563,0.760170,0.760777,0.761384,0.761991,0.762599,0.763206,0.763813,0.764420,0.765027,0.765634,0.766242,0.766849,0.767456,0.768063,0.768670,0.769277,0.769885,0.770492,0.771099,0.771706,0.772313,0.772920,0.773528,0.774135,0.774742,0.775349,0.775956,0.776563,0.777171,0.777778,0.778385,0.778992,0.779599,0.780206,0.780814,0.781421,0.782028,0.782635,0.783242,0.783849,0.784457,0.785064,0.785671,0.786278,0.786885,0.787492,0.788100,0.788707,0.789314,0.789921,0.790528,0.791135,0.791743,0.792350,0.792957,0.793564,0.794171,0.794778,0.795386,0.795993,0.796600,0.797207,0.797814,0.798421,0.799029,0.799636,0.800243,0.800850,0.801457,0.802064,0.802672,0.803279,0.803886,0.804493,0.805100,0.805707,0.806315,0.806922,0.807529,0.808136,0.808743,0.809350,0.809957,0.810565,0.811172,0.811779,0.812386,0.812993,0.813600,0.814208,0.814815,0.815422,0.816029,0.816636,0.817243,0.817851,0.818458,0.819065,0.819672,0.820279,0.820886,0.821494,0.822101,0.822708,0.823315,0.823922,0.824529,0.825137,0.825744,0.826351,0.826958,0.827565,0.828172,0.828780,0.829387,0.829994,0.830601,0.831208,0.831815,0.832423,0.833030,0.833637,0.834244,0.834851,0.835458,0.836066,0.836673,0.837280,0.837887,0.838494,0.839101,0.839709,0.840316,0.840923,0.841530,0.842137,0.842744,0.843352,0.843959,0.844566,0.845173,0.845780,0.846387,0.846995,0.847602,0.848209,0.848816,0.849423,0.850030,0.850638,0.851245,0.851852,0.852459,0.853066,0.853673,0.854281,0.854888,0.855495,0.856102,0.856709,0.857316,0.857923,0.858531,0.859138,0.859745,0.860352,0.860959,0.861566,0.862174,0.862781,0.863388,0.863995,0.864602,0.865209,0.865817,0.866424,0.867031,0.867638,0.868245,0.868852,0.869460,0.870067,0.870674,0.871281,0.871888,0.872495,0.873103,0.873710,0.874317,0.874924,0.875531,0.876138,0.876746,0.877353,0.877960,0.878567,0.879174,0.879781,0.880389,0.880996,0.881603,0.882210,0.882817,0.883424,0.884032,0.884639,0.885246,0.885853,0.886460,0.887067,0.887675,0.888282,0.888889,0.889496,0.890103,0.890710,0.891318,0.891925,0.892532,0.893139,0.893746,0.894353,0.894961,0.895568,0.896175,0.896782,0.897389,0.897996,0.898604,0.899211,0.899818
